Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561609;Sem Informações;18/03/2009;Sem Informações;30/10/2017;Anadyomene saldanhae;Sem Informações;Anadyomene saldanhae A.B.Joly & E.C.Oliveira;species;Sem Informações;Sem Informações;Chlorophyta;Ulvophyceae;Cladophorales;Anadyomenaceae;Anadyomene;Anadyomene saldanhae;Espécie não Ameaçada;Sem Informações;Ilha de Trindade, Ponta Noroeste.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5;-29.35;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561611;Sem Informações;20/03/2009;Sem Informações;30/10/2017;Rhipilia fungiformis;Sem Informações;Rhipilia fungiformis A.B.Joly & Ugadim;species;Sem Informações;Sem Informações;Chlorophyta;Bryopsidophyceae;Bryopsidales;Udoteaceae;Rhipilia;Rhipilia fungiformis;Espécie não Ameaçada;Sem Informações;Ilha de Trindade, Enseada dos Farilhões.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5333333;-29.3333333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561612;Sem Informações;18/03/2009;Sem Informações;30/10/2017;Halimeda discoidea;Sem Informações;Halimeda discoidea Decne.;species;Sem Informações;Sem Informações;Chlorophyta;Bryopsidophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda discoidea;Espécie não Ameaçada;Sem Informações;Ilha de Trindade, Ponta Noroeste.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5;-29.35;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561613;Sem Informações;18/03/2009;Sem Informações;30/10/2017;Udotea cyathiformis sublittoralis;Sem Informações;Udotea cyathiformis f. sublitoralis (W. R. Taylor) D. Littler & M. Littler;unranked;Sem Informações;Sem Informações;Chlorophyta;Bryopsidophyceae;Bryopsidales;Udoteaceae;Udotea;Udotea cyathiformis;Espécie não Ameaçada;Sem Informações;Ilha de Trindade, Ponta Noroeste.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5;-29.35;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561614;Sem Informações;16/03/2009;Sem Informações;30/10/2017;Udotea cyathiformis sublittoralis;Sem Informações;Udotea cyathiformis f. sublitoralis (W. R. Taylor) D. Littler & M. Littler;unranked;Sem Informações;Sem Informações;Chlorophyta;Bryopsidophyceae;Bryopsidales;Udoteaceae;Udotea;Udotea cyathiformis;Espécie não Ameaçada;Sem Informações;Ilha de Trindade, Enseada dos Farilhões.;Brasil;Bahia;Sem Informações;Espécie não Sensível;-20.5333333;-29.3333333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561616;Sem Informações;16/03/2009;Sem Informações;30/10/2017;Bryopsis pennata;Sem Informações;Bryopsis pennata var. secunda (Harvey) Collins & Hervey;species;Sem Informações;Sem Informações;Chlorophyta;Bryopsidophyceae;Bryopsidales;Bryopsidaceae;Bryopsis;Bryopsis pennata;Espécie não Ameaçada;Sem Informações;Ilha de Trindade, Enseada dos Farilhões.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5333333;-29.3333333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561617;Sem Informações;16/03/2009;Sem Informações;30/10/2017;Neomeris annulata;Sem Informações;Neomeris annulata Dickie;species;Sem Informações;Sem Informações;Chlorophyta;Ulvophyceae;Dasycladales;Dasycladaceae;Neomeris;Neomeris annulata;Espécie não Ameaçada;Sem Informações;Ilha de Trindade, Enseada dos Farilhões.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5333333;-29.3333333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561618;Sem Informações;18/03/2009;Sem Informações;30/10/2017;Neomeris annulata;Sem Informações;Neomeris annulata Dickie;species;Sem Informações;Sem Informações;Chlorophyta;Ulvophyceae;Dasycladales;Dasycladaceae;Neomeris;Neomeris annulata;Espécie não Ameaçada;Sem Informações;Ilha de Trindade, Ponta Noroeste.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5;-29.35;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561619;Sem Informações;20/03/2009;Sem Informações;30/10/2017;Botryocladia pyriformis;Sem Informações;Botryocladia pyriformis (Børgesen) Kylin;species;Sem Informações;Sem Informações;Rhodophyta;Florideophyceae;Rhodymeniales;Rhodymeniaceae;Botryocladia;Botryocladia pyriformis;Espécie não Ameaçada;Sem Informações;Ilha de Trindade, Enseada dos Farilhões.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5333333;-29.3333333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561621;Sem Informações;21/03/2009;Sem Informações;30/10/2017;Dictyotaceae;Sem Informações;Lobophora variegata (J.V. Lamour.) Womersley ex E.C. Oliveira;family;Sem Informações;Sem Informações;Ochrophyta;Phaeophyceae;Dictyotales;Dictyotaceae;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha de Martin Vaz.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.4666667;-28.85;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561622;Sem Informações;18/03/2009;Sem Informações;30/10/2017;Dictyotaceae;Sem Informações;Lobophora variegata (J.V. Lamour.) Womersley ex E.C. Oliveira;family;Sem Informações;Sem Informações;Ochrophyta;Phaeophyceae;Dictyotales;Dictyotaceae;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha de Trindade, Ponta Noroeste.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5;-29.35;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561623;Sem Informações;16/03/2009;Sem Informações;30/10/2017;Dictyotaceae;Sem Informações;Lobophora variegata (J.V. Lamour.) Womersley ex E.C. Oliveira;family;Sem Informações;Sem Informações;Ochrophyta;Phaeophyceae;Dictyotales;Dictyotaceae;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha de Trindade, Enseada dos Farilhões.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5333333;-29.3333333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561624;Sem Informações;20/03/2009;Sem Informações;30/10/2017;Dictyopteris delicatula;Sem Informações;Dictyopteris delicatula J.V. Lamour.;species;Sem Informações;Sem Informações;Ochrophyta;Phaeophyceae;Dictyotales;Dictyotaceae;Dictyopteris;Dictyopteris delicatula;Espécie não Ameaçada;Sem Informações;Ilha de Trindade, Enseada dos Farilhões.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5333333;-29.3333333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561625;Sem Informações;16/03/2009;Sem Informações;30/10/2017;Dictyopteris delicatula;Sem Informações;Dictyopteris delicatula J.V. Lamour.;species;Sem Informações;Sem Informações;Ochrophyta;Phaeophyceae;Dictyotales;Dictyotaceae;Dictyopteris;Dictyopteris delicatula;Espécie não Ameaçada;Sem Informações;Ilha de Trindade, Enseada dos Farilhões.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5333333;-29.3333333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561626;Sem Informações;20/03/2009;Sem Informações;30/10/2017;Dictyopteris plagiogramma;Sem Informações;Dictyopteris plagiogramma (Mont.) Vickers;species;Sem Informações;Sem Informações;Ochrophyta;Phaeophyceae;Dictyotales;Dictyotaceae;Dictyopteris;Dictyopteris plagiogramma;Espécie não Ameaçada;Sem Informações;Ilha de Trindade, Enseada dos Farilhões.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5333333;-29.3333333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561627;Sem Informações;16/03/2009;Sem Informações;30/10/2017;Dictyopteris plagiogramma;Sem Informações;Dictyopteris plagiogramma (Mont.) Vickers;species;Sem Informações;Sem Informações;Ochrophyta;Phaeophyceae;Dictyotales;Dictyotaceae;Dictyopteris;Dictyopteris plagiogramma;Espécie não Ameaçada;Sem Informações;Ilha de Trindade, Enseada dos Farilhões.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5333333;-29.3333333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561628;Sem Informações;18/03/2009;Sem Informações;30/10/2017;Dictyota ciliolata;Sem Informações;Dictyota ciliolata O.G. Sond. ex Kütz.;species;Sem Informações;Sem Informações;Ochrophyta;Phaeophyceae;Dictyotales;Dictyotaceae;Dictyota;Dictyota ciliolata;Espécie não Ameaçada;Sem Informações;Ilha de Trindade, Ponta Noroeste.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5;-29.35;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561629;Sem Informações;21/03/2009;Sem Informações;30/10/2017;Dictyota pulchella;Sem Informações;Dictyota pulchella Hörnig & Schnetter;species;Sem Informações;Sem Informações;Ochrophyta;Phaeophyceae;Dictyotales;Dictyotaceae;Dictyota;Dictyota pulchella;Espécie não Ameaçada;Sem Informações;Ilha de Martin Vaz.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.4666667;-28.85;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561630;Sem Informações;16/03/2009;Sem Informações;30/10/2017;Dictyota pulchella;Sem Informações;Dictyota pulchella Hörnig & Schnetter;species;Sem Informações;Sem Informações;Ochrophyta;Phaeophyceae;Dictyotales;Dictyotaceae;Dictyota;Dictyota pulchella;Espécie não Ameaçada;Sem Informações;Ilha de Trindade, Enseada dos Farilhões.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5333333;-29.3333333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561631;Sem Informações;18/03/2009;Sem Informações;30/10/2017;Dictyota pulchella;Sem Informações;Dictyota pulchella Hörnig & Schnetter;species;Sem Informações;Sem Informações;Ochrophyta;Phaeophyceae;Dictyotales;Dictyotaceae;Dictyota;Dictyota pulchella;Espécie não Ameaçada;Sem Informações;Ilha de Trindade, Ponta Noroeste.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5;-29.35;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561632;Sem Informações;21/03/2009;Sem Informações;30/10/2017;Dictyota mertensii;Sem Informações;Dictyota mertensii (Mart.) Kütz.;species;Sem Informações;Sem Informações;Ochrophyta;Phaeophyceae;Dictyotales;Dictyotaceae;Dictyota;Dictyota mertensii;Espécie não Ameaçada;Sem Informações;Ilha de Martin Vaz.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.4666667;-28.85;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561633;Sem Informações;20/03/2009;Sem Informações;30/10/2017;Dictyotaceae;Sem Informações;Canistrocarpus cervicornis (Kütz.) J.C. De Paula & De Clerck;family;Sem Informações;Sem Informações;Ochrophyta;Phaeophyceae;Dictyotales;Dictyotaceae;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha de Trindade, Enseada dos Farilhões.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5333333;-29.3333333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561634;Sem Informações;18/03/2009;Sem Informações;30/10/2017;Dictyotaceae;Sem Informações;Canistrocarpus cervicornis (Kütz.) J.C. De Paula & De Clerck;family;Sem Informações;Sem Informações;Ochrophyta;Phaeophyceae;Dictyotales;Dictyotaceae;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha de Trindade, Ponta Noroeste.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5;-29.35;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561635;Sem Informações;21/03/2009;Sem Informações;30/10/2017;Dictyotaceae;Sem Informações;Canistrocarpus cervicornis (Kütz.) J.C. De Paula & De Clerck;family;Sem Informações;Sem Informações;Ochrophyta;Phaeophyceae;Dictyotales;Dictyotaceae;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha de Martin Vaz.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.4666667;-28.85;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Gilberto Menezes Amado Filho;RB00561636;Sem Informações;16/03/2009;Sem Informações;30/10/2017;Dictyotaceae;Sem Informações;Canistrocarpus cervicornis (Kütz.) J.C. De Paula & De Clerck;family;Sem Informações;Sem Informações;Ochrophyta;Phaeophyceae;Dictyotales;Dictyotaceae;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha de Trindade, Enseada dos Farilhões.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5333333;-29.3333333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;GM Amado Filho;RB00747230;Sem Informações;19/02/2011;Sem Informações;30/10/2017;Lithothamnion crispatum;Sem Informações;Lithothamnion crispatum Hauck;species;Sem Informações;Sem Informações;Rhodophyta;Florideophyceae;Corallinales;Corallinaceae;Lithothamnion;Lithothamnion crispatum;Espécie não Ameaçada;Sem Informações;Ilha de Trindade.;Brasil;Espírito Santo;Sem Informações;Espécie não Sensível;-20.5036111;-25.3552778;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;GM Amado Filho;RB00750308;Sem Informações;17/02/2011;Sem Informações;30/10/2017;Sporolithon molle;Sem Informações;Sporolithon molle (Heydrich) Heydrich;species;Sem Informações;Sem Informações;Rhodophyta;Florideophyceae;Corallinales;Sporolithaceae;Sporolithon;Sporolithon molle;Espécie não Ameaçada;Sem Informações;Ilha de Trindade.;Brasil;Espírito Santo;Sem Informações;Espécie não Sensível;-20.5036111;-25.3552778;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Rodrigues, P.J.F.P.;RB00725060;77;07/04/2003;Sem Informações;30/10/2017;Byrsonima laxiflora;Sem Informações;Byrsonima laxiflora Griseb.;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Polygalales;Malpighiaceae;Byrsonima;Byrsonima laxiflora;Espécie não Ameaçada;Sem Informações;REBIO Tinguá Orbel II, Módulo PPBio Mata Atlântica. Local OB2. Parcela 1. Nº indivíduo 42. Levantamento Fitossociológico. Material estéril.;Brasil;Rio de Janeiro;Miguel Pereira;Espécie não Sensível;-22.935;-25.55;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;S. J. Silva Neto;RB00725340;1244;08/02/1999;Sem Informações;30/10/2017;Dorstenia;Sem Informações;Dorstenia ramosa (Desv.) Carauta, C.Valente & Sucre var. ramosa;genus;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Urticales;Moraceae;Dorstenia;Sem Informações;Espécie Ameaçada;Em Perigo;Trilha  em direção ao marco extremo da área,. Reserva da Petrobras;Brasil;Rio de Janeiro;Duque de Caxias;Espécie não Sensível;-22.5166667;-22.2333333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;J. A. Pastore, C. Moura;RB00732513;1268;16/10/2003;Sem Informações;30/10/2017;Monimiaceae;Sem Informações;Siparuna brasiliensis (Spreng.) A.DC.;family;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Laurales;Monimiaceae;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Mun. de São Vicente. Parque Estadual Xixová-Japui. Região de Paranapuã, caminho para o CECOF,.;Brasil;São Paulo;Sem Informações;Espécie não Sensível;-23.9769445;-24.035;Sem Informações;Sem Informações;Sem Informações
